,BTC,XRP,BNB,ETH,USDC,USDT
43258,0.00792141098946696,0.00961611811028239,0.00445834531681646,0.00735883017251221,-0.000208271347813194,-0.00679432357966048
43259,-0.005564988546931,-0.0124305639305864,-0.0466221637321633,-0.0119014519564034,-0.000634863950639302,0.00264484503793253
43260,-0.00189783093324167,-0.00114026259879836,0.0159519050082049,-0.000374444630165352,-0.00237232617003315,0.00378821686054022
43261,-0.0239511101767423,-0.0285449989910044,-0.0569380616721988,-0.0233953902965361,0.00651702385927192,0.00307248495865477
43262,-0.0785873344833397,-0.0840740302707752,-0.0342214632798865,-0.0967232883341752,-0.00434950227854604,-0.00495410313989687
43263,-0.000321296253274465,-0.00319004876950534,0.050391718399584,0.003906146715292,0.00635418631665687,0.00871037028971893
43264,-0.0399973084036235,-0.0622729967665273,-0.0272485393473151,-0.068744174989283,0.0159035526484547,0.0065548675779372
43265,0.0113817625186523,0.0105341083376725,-0.0440566469869707,0.0431156972795962,-0.00951705786953865,-0.0134630570205798
43266,-0.00388542038300942,-0.0184510769554323,0.0413286392162866,-0.00427850532950296,-0.00469640073338373,0.00118581762124994
43267,-0.0132598087383679,-0.0370833943384838,0.02137803654398,-0.0346860307167631,0.00698425832890049,-0.000671167436535211
43268,-0.00051276086577517,-0.000763963188841628,0.0782909507302239,0.00877940608882197,0.0206509298298817,-0.00528405499367885
43269,0.0291435835784608,0.0165398297583324,-0.00268671022867771,0.0278839381589656,0.0173002089443519,0.00402132793184583
43270,0.00609924911805427,0.0187387959707481,-0.0145173772132453,0.0393966323480263,-0.0207086933172539,-0.00478648707450697
43271,-0.000137770758519551,-0.0134483988252138,-0.00434562609229607,-0.00246704993498644,-0.000076966740747018,0.00384561877695415
43272,-0.00155684592793244,-0.0064426014523552,0.0240227254627071,0.00499425140723698,-0.0237653103441642,-0.00418724819591962
43273,-0.00937607195969836,-0.0217839991078725,-0.00142451784046584,-0.030388990242681,0.0369987088889547,0.0202687926201315
43274,-0.0774053735782562,-0.0717223799316377,-0.0686917540898995,-0.0911713235263294,0.0043053879125996,-0.0133187836745034
43275,-0.000167079374087348,-0.00601554620072354,-0.0289304573079606,-0.00786842168964277,-0.0233273398315511,0.00966722622691811
43276,0.0166442797750757,-0.00529647070737766,-0.0339027612122145,-0.0105499525727933,-0.00919529092582724,-0.0132813034846306
43277,-0.00588079412330045,-0.0167742460955793,-0.00535646725386458,-0.0194134104325355,0.00515373181035842,0.000723553141509272
43278,-0.0175130923963711,-0.0209455093689425,-0.0453514133945493,-0.0367942827320008,0.0115388731599583,-0.00339725050513059
43279,-0.00155175469255665,-0.00227389065864563,0.0310507773179734,-0.001406887637001,0.000423203070145905,-0.00179882927023195
43280,0.0147883200132604,-0.0282880663496458,-0.00697636578123093,-0.00411392674496261,0.0179592935498448,0.00726802070888101
43281,0.0325552018029386,0.0475782170441156,0.0365606374045019,0.0384886090057755,-0.0196541400251225,-0.0015419590787783
43282,-0.0050513678243511,-0.0288807386071348,-0.0326364738117821,-0.00361377474316813,-0.0117052023121388,-0.00404894371077269
43283,0.0390199928765696,0.0485630951359698,0.00926676153579045,0.0481057109875865,-0.00511380806160731,-0.00329009492569966
43284,-0.00186864270885437,0.0547569765444118,-0.00258382243810292,0.00985953488761363,-0.000151870852946027,0.000937431437860204
43285,0.015071837304271,-0.0234479228072353,-0.0308359317402451,-0.00499737313323949,0.00479592806695872,5.97800095649719E-05
43286,-0.00330480620825032,-0.0123152318091199,-0.0132390709619787,0.00371596843904515,0.00628960260127601,0.00736246438320681
43287,-0.00720050517800933,-0.0320243987760404,-0.0107998387450403,-0.0073940668542306,-0.0147403740288741,0.000108789176465768
43288,0.0243324510345735,0.0228548641356837,0.0299147743522279,0.0250348081519967,-0.00015345525156337,-0.00332265337605297
43289,0.00319346637345464,0.00490987396365714,0.00121487282017106,0.0234694726154702,0.00213591335137686,0.00161725602254217
43290,-0.0068589306177407,-0.0285333252508108,-0.0231585808088862,-0.0245370417614399,0.00301492836231766,0.0046260066765066
43291,-0.0103733381550668,-0.0133909071622009,-0.030351426360881,-0.0255351862788618,0.00331907887975474,-0.00254392711353017
43292,-0.0476939512805775,-0.0459400087701545,-0.0566662030496242,-0.0648145866425727,0.00245449046885057,-0.00080071174377222
43293,-0.00742593643554207,-0.00568562242428928,-0.00877655859575057,-0.00181973365987958,0.00505850662140809,-0.00314605407651459
43294,-0.0135296136802767,-0.0121429777852843,-0.026641092887619,-0.00926985068425692,-0.00353804414131266,0.0024017228888162
43295,-0.00195860335183584,-0.00643857928316258,-0.0128446417655953,-0.00662129733646554,0.00798837842039804,-0.0031979248141145
43296,0.0167143291939661,0.0166219098554047,0.0100378865034423,0.0331494998827925,0.00532515344520255,-0.00237385776718305
43297,0.0528292580980191,0.0766480989427311,0.0797792961029952,0.0587156913508784,-0.00584351761733285,-0.00222020887884425
43298,0.0957452047317091,0.0686862459945261,0.037928535676132,0.0585073161896258,-0.00804517101655057,0.00365203855594803
43299,0.0200007032829359,0.00572198434390765,-0.00260555371615293,0.00914537522926498,-0.00677245899088892,-0.000516980831941537
43300,-0.00537894167627667,-0.0545134344445301,-0.0365225298040008,-0.0588061032300296,0.0191832319266936,-0.00114391437552221
43301,0.0133712050663393,-0.0300303112346993,-0.0284695643055629,-0.0288324296174246,-0.00681132691679651,0.00298754195006811
43302,-0.0206763146539286,-0.0372099856238916,-0.0397347929997687,-0.00260809871095744,-0.0129442952351568,-0.00292899907662064
43303,0.0134868125040076,0.00486970169262451,-0.0145797874048622,0.00601389486883487,0.000269453303742486,0.00637310549481208
43304,0.0309831982114867,0.00172238383128451,0.00522242137852384,-0.00240395791861599,0.00348529671061649,-0.00968712275632776
43305,0.0839953073409252,0.0109055552066663,-0.00744847261733985,0.0242163273160402,-0.000215732249921445,-9.99170688330796E-05
43306,-0.000878344878778016,-0.00276981014054695,0.0996635691071516,0.00358732558615684,-0.00504395150542328,0.00133902251356522
43307,-0.0150340966702599,0.00312979296537677,0.0063415684614642,0.00171476051661655,-0.00125609525127297,0.00167652958376152
43308,-0.00333761403221187,-0.0160541176017114,0.0355221699957941,-0.0216541561163247,0.00361286798047846,0.000637608966376064
43309,-0.00481812712230339,-0.00721675959659268,0.0595646132468736,-0.00344022689478387,0.00681105276142822,-0.00169256961937078
43310,0.00600888491818195,0.00212640024552244,-0.0115001277791976,-0.00262515217698041,-0.00631572805904417,-0.00107710259402227
43311,-0.00444373932151966,-0.00566784792404955,-0.0510735862406793,-0.00511100541150125,0.011735118261261,0.00553109493715129
43312,-0.00655336227308606,-0.0185348554281276,0.00835980125755501,-0.0228805541840236,-0.0148517915971068,0.000397160303827589
43313,-0.0504171905303403,0.0291622956846078,-0.000163534623123793,-0.0476505904673708,0.0213357132407879,-0.00307677038360367
43314,-0.00724285352083774,-0.025023195842608,0.00867586403072108,-0.02393578235294,-0.0142128202811224,-0.00167255712081251
43315,-0.0195299331640125,-0.0089624590914676,0.00154399323181052,-0.0105520641446477,0.00028474664861967,0.00131635370025029
43316,-0.00854915431726552,-0.00129611638448896,0.017542007194194,-0.000863171688685732,-0.00344620843955493,0.000468085530181528
43317,-0.0526469794131912,-0.0191035936604238,-0.0385538668013365,-0.0153979473923698,-0.00192324623616986,-0.00194114836346251
43318,0.0089795649894912,0.00276119780760902,0.00560520370130522,0.00199171894252299,0.00225235821316827,0.000588464108676445
43319,-0.0027893123670267,-0.0456109996925153,-0.0047868800847185,-0.00756262346682205,-0.00481828974673409,0.02295653907496
43320,-0.05593039975878,-0.0842523868945005,-0.0553318762222477,-0.0747049964747754,-0.00149071130611662,-0.00896485193377691
43321,-0.0179520985705469,-0.0557164424023631,-0.0203437043351194,-0.0255469322734575,-0.000815850127642625,-0.0100587003333237
43322,-0.00520247793134485,-0.0324784376094802,-0.00394658131278216,-0.0105163577792212,-0.0030740015896953,0.00776718315454923
43323,-0.0205604902266266,-0.0769111396573872,-0.0516570341078379,-0.0893105854567216,0.00440539515179297,-0.00470126746959469
43324,-0.00710842356362382,-0.0368419414090471,-0.0241882422607494,-0.0169746423910528,-0.005278238724724,-0.00254493241570526
43325,0.0198444121243473,0.00421493587091445,0.00691125776462959,-0.0153352234131924,0.0232699570140647,0.013164164879676
43326,-0.0381073835187034,-0.0999903437620703,-0.137460553960508,-0.11493089366021,-0.0171879786585337,-0.00256726830893455
43327,0.0477978949894681,0.0791409616794521,0.0278810228540927,0.0601505302725728,0.000478856094402403,-0.0093425809493869
43328,-0.0174531994305146,-0.0026048570974071,-0.0572943220226968,-0.0168450313494519,0.00862314667211803,0.00215190249997521
43329,0.0168378775005793,0.241432359332531,0.0884180691941373,0.0592811456510576,-0.00938643707101849,0.00140513368560626
43330,0.00529435594379034,-0.00980945829842694,0.00895305397596559,0.0135243724078286,0.00130036837212967,0.00197628458498024
43331,-0.0119942449507074,-0.0456137790103635,-0.0606013625046739,-0.0416545109529745,-0.000223978026576658,-0.00570019723865889
43332,-0.000162138459163655,-0.00393679601448968,-0.00939751082461216,-0.00887659011459764,0.0266898162477436,0.00909523715062201
43333,-0.005514799849188,-0.03863925229393,-0.0348546619886708,-0.0604589366166058,-0.00903442652446367,-0.0089641140565565
43334,0.0485965595857481,0.0355575273587695,0.0353619715378015,0.0402699267745919,-0.019968091229724,0.00348121039007399
43335,-0.0396447592567549,-0.060861642513181,-0.0472088187987918,-0.0603053672523848,0.013641434168723,-0.0074423293601374
43336,0.0264903171701199,-0.000696444483642784,0.0534902584034651,0.0134361147516371,-0.00569112567432648,0.00469006721433905
43337,0.0103676096887983,0.0089657439193631,0.00137766617487558,0.000751893733528891,-0.00594075862979274,-0.00509435458293703
43338,-0.00219156025533235,-0.00966126745694209,0.00247833892748431,-0.014073402779038,-0.00324878109234983,0.0041142834372696
43339,0.0162205449647589,0.0287944640556519,0.103307313464795,0.0217440412502076,-0.000341429623065601,-0.00152785356416477
43340,0.0326698153460799,0.0562997918769854,0.0144676946963548,0.0413055784565173,0.000545881702598146,-0.00290140201309609
43341,0.000526016514237774,-0.00855666231312964,-0.00248704302758349,-0.00110618697591501,0.00171370559978226,0.0114998654695115
43342,-0.00570900497845669,-0.0200850895419016,-0.0247842385145149,-0.0196182149228466,0.00393566623659292,-0.00976325822882091
43343,-0.00219435874178944,-0.022074774982691,-0.0146781445824058,-0.0229774303493931,-0.000202094325073557,0.00341252785737031
43344,0.0262314949258778,0.0403229612847652,0.0471580857337263,0.0583129818259816,-0.00169361802339284,-0.00475930791730716
43345,0.00883974815358813,-0.00883578094295592,-0.00680107084376582,-0.00816223103250664,-0.000866920779953319,0.003895392278954
43346,0.0015917586176997,-0.0167562603528628,-0.00476281861162971,-0.0103620589789603,-0.000730930869483253,-0.00356270964412598
43347,0.00960923778644612,-0.00978806112591793,0.00122707990043117,-0.0135694793119261,0.0158727033410156,0.0001892298345732
43348,2.30649713730869E-05,-0.0182769158439116,0.00991841165347719,-0.0117188872774042,-0.0131098990979676,0.026397546452114
43349,-0.0857137475640129,-0.0861209218796767,-0.107042863953539,-0.195750287769428,-0.00143759991515817,0.00246417726553934
43350,-0.0295848929773283,-6.55035421041048E-05,-0.0030966063524113,0.00923816510456801,-0.000162257842462357,-0.0179616959092624
43351,-0.00320962747259465,-0.02980606406011,-0.00734198662083606,-0.0578419136341265,-0.00252671541748838,0.00472037447647189
43352,-0.0134660035964342,-0.0166977822941389,-0.0458030468006631,-0.0576356885080673,0.00302514578481242,-0.00366832100751305
43353,-0.0110575416733835,-0.031408255825531,-0.00198512033571262,-0.0278476206986219,0.00736310426116311,-0.00484347312463087
43354,0.0037552968127125,-0.0255075094022607,-0.0105726581829943,-0.016727505866814,-0.000379614413246857,0.00563865147198484
43355,-0.00547745641877711,-0.0083334242698707,-0.0130374309504426,-0.0650811118819751,-0.00557630072193173,-0.00285270219756451
43356,0.0269553017026164,0.044122717569124,0.0225575647745456,0.153108741891121,0.00189176957520104,-0.0042321048062504
43357,0.00928632489030272,0.00100472501800428,0.0404330908475724,0.0410837610914092,-0.000895595512223881,0.00992678746569702
43358,-0.00521215301302415,-0.00483257937608142,0.0109062066230418,0.0171009896917963,-4.21719123295129E-05,-0.00996654927850418
43359,-0.00265024055128817,-0.00605859700102974,-0.00672812867791291,-0.016773798930755,-0.000400159671555183,0.00477582363140951
43360,-0.000629570475647453,0.0053752758598667,-0.0114145782728045,0.00654393360620629,-0.00354695173103992,-0.00226808800181444
43361,-0.0238569993823475,0.17395477853339,-0.0376325935396231,-0.0486219489913809,0.000961036659215875,-0.00392381667770346
43362,0.0100686044610154,0.00625576802253399,0.0146361765349977,0.00240914060492834,-0.000882399812699008,0.00432625520936686
43363,0.0125300933073438,0.426407236791004,0.0328916075511071,0.0511850175929881,0.0107310694934963,-0.00567104015175452
43364,0.0405972991579088,0.611378377982143,0.0334534938995404,0.104840394158309,0.00427939073477333,0.0114663858031437
43365,0.00297747986449834,-0.208307988250279,0.00888322440922252,0.0113048899302704,-0.0109337003766464,-0.00231836221462525
43366,-0.00710392990609348,-0.0231271096284427,-0.015434883787198,-0.0148569006467337,0.000778684063161635,-0.00576014178810568
43367,-0.0077724915589669,-0.0246174530481912,-0.00464999614108217,-0.009520588660965,-0.00398740571681666,0.00331765288437729
43368,-0.0163728217270723,-0.0591270846363657,-0.0274487758543818,-0.068463721555692,0.00298211126787447,-0.00167801796466273
43369,-0.00268487994987187,0.0378162879238765,-0.0130453847840386,-0.030176020009478,0.0179836672634082,-0.00143365631797526
43370,0.0191605926912071,-0.0278607614816016,0.0175295103652318,0.0414113231557748,-0.0085241453209707,-0.00133669983662554
43371,0.010865405154153,-0.00384264923165173,0.0149153013327511,0.00494783777048903,-0.00598010325470018,0.00485821931390058
43372,-0.0209180639580641,0.0703820118256941,-0.0190472465581976,0.00977789232365375,-0.00121240683289016,-0.00715342871238281
43373,0.000102314731070282,0.0532334861456068,0.000318966548383203,0.0127000260599785,0.000232986366381791,0.00139130434782593
43374,0.00143292226835901,-0.0264505367689129,0.00143489178524455,-0.0119879996957795,-0.00179886215607038,0.0015283084404308
43375,-0.0062314884666466,-0.0418237631093557,0.055412935323383,-0.0127186015038783,0.0037306884174136,-0.00444911265470338
43376,-0.00610720827375209,-0.0711225082085091,-0.0153579273868895,-0.0203706145661177,-0.00352341060676524,0.00434955708171592
43377,0.00484673089222537,0.0206380561726702,-0.0048257372654157,-0.00136889846939507,-0.00515921212958907,-0.00595597926803874
43378,0.00307573895796675,-0.0305741820049309,0.0309324969211823,0.00959993034649712,0.00259840331712739,0.000149542400255092
43379,0.000742784446132819,-0.0180041928088804,0.00285578296049498,-0.00172129783329459,-0.000634895050668679,0.00101673627655229
43380,0.0019537024629564,-0.0587733882146052,-0.0199149427212744,-0.00682677726162833,0.00384424371462705,-0.000477978152415319
43381,0.0050545621264555,0.0129011071495591,0.00953312380717251,0.0194151349431271,-0.00292920723308461,-0.00362640099626388
43382,-0.00204491088909324,-0.0109949193806599,-0.00551161106460626,-0.00261739866365079,0.00362264729347886,-0.000283968763436084
43383,-0.00317051742880243,-0.0243966501945501,-0.0162954556201825,-0.0106620759090828,-0.000941797501789248,0.00200434875668367
43384,-0.00806437741205427,-0.0368443350843471,-0.00879706187747567,-0.00920920301435958,0.00230673726027421,0.0156912849485441
43385,-0.0392060753613742,-0.0475691066247451,-0.062842759731127,-0.116169495518064,-0.00132962732305938,-0.0185209572011203
43386,-0.00315876337204707,-0.0316691844274976,-0.00359456457951457,0.00941823757444427,-0.00485079046836787,-0.00325321616815398
43387,0.00867085841648508,-0.00148487867225537,0.00150824549084468,0.00272253429787639,0.00261379912801212,0.00045205458810299
43388,0.0945827815974531,0.110922087945185,0.082963408562894,0.100536600168196,0.00103415964716895,-0.00283259949493182
43389,-0.0418474804999525,-0.00242092800122001,-0.0109945889000621,-0.0447734635603322,-0.000606720582138034,-0.00777980513229496
43390,-0.0108457194241679,0.0159897237733284,-0.028915335973738,-0.00493938427718161,-0.000944469508248217,-0.00676708363863693
43391,-0.00510056825929205,-0.00814802276180144,-0.00688565131979146,-0.0125754837181765,0.00482007191822171,0.00653322298174091
43392,-0.0112461991189089,-0.0294908369186426,-0.0169604530552613,-0.018261653867407,-0.00149965757004656,0.00426359579487647
43393,0.000622149365306289,0.00276580732700135,-4.69860492289766E-05,0.00761742985153442,-0.000991162703320593,0.00161025549791562
43394,0.00902773065922158,0.00374540754580549,0.00794203692051221,0.00937338887218626,-0.00323598287593078,-0.00204162575173306
43395,-0.00191875367573175,-0.011735676586236,-0.00244845922393168,-0.00587539096286611,-0.000871560309123733,0.00642764250334228
43396,-0.00577493812862747,0.0292630972439261,0.00193939615595227,-0.00860672075731615,0.000872320589126047,-0.00485927593171297
43397,0.0024562625287642,-0.0095971976013368,-0.00416634558057103,0.00209598294867689,-0.00255277754577645,-0.00177912586558202
43398,-0.00265874853807697,-0.00921489284261454,-0.007036768157275,-0.00704826828495639,-0.00231007854267049,0.00291115220126798
43399,-0.000977741015399491,-0.00535475812829818,-0.00208056471591927,0.00317439199783689,0.0113372012654378,-0.00102371178731
43400,0.001403464133682,0.000191184649610749,0.000140774589056332,0.00635805257524192,-0.0089557863576809,0.00692596986294452
43401,-0.000788389063699921,0.0077219490155872,-0.00196132017704282,-0.000790923026800362,0.00450998491745998,0.00156116049271311
43402,0.000203053858593716,-0.00388635378967993,-0.00336725292485702,-0.00156375074965148,0.000923838263576351,0.00662534087769239
43403,-0.0213127901333641,-0.0299094623134716,-0.021955411591664,-0.0363575635831263,-0.00540073936827436,-0.00568169386679382
43404,-0.00248705456222699,0.00467314735916988,-0.00527623119101736,0.00109025250371749,0.0335537080985019,0.0114453234006502
43405,0.0311820738704958,0.0131038785437866,0.0219282040828461,0.0273069259643678,-0.0391669820016033,0.00656619595743837
43406,-0.0229535752794901,0.0112819771073168,-0.0019801651037976,-0.0121960846137605,-0.00212983988008605,-0.0213512398318072
43407,0.000501802613899231,-0.00501895109123176,0.00226307461692199,-0.00262828358010855,0.0166018828722251,0.00994130384370992
43408,-0.00178747127993842,0.0252365861892471,0.0112015404844548,0.0524658649878982,0.00219536284605084,-0.0044828785845634
43409,0.0143943165724319,0.0567001329871985,0.00315119469103812,-0.00214416957082583,-0.0174317342453323,0.00566128162629535
43410,-0.00262939630653787,0.126926974017515,0.00154812233852494,0.0362063950592689,0.002732897049623,-0.0102600252181769
43411,0.0137092392993482,-0.0200304345576732,0.0104367401058496,0.0146485134427428,0.00210053657270871,0.00162307047215502
43412,-0.00232598618427298,-0.0182717146139128,-0.00499803720806003,-0.0149513476289834,0.00138358651319405,0.00125088383104962
43413,-0.0123085431610096,-0.0440826877218228,-0.0170420805167125,-0.0230010491485823,-0.00515759481990357,0.000201051670279269
43414,-0.00297069541449292,-0.008405284873785,-0.00311165546691401,0.00253614832088035,-0.00398199669258168,-0.000950053202979373
43415,-0.00217945863292933,-0.00559102931280012,-0.00592831645359445,-0.00401203617398626,0.0106401944975364,0.00127728494865829
43416,0.001706295255517,0.0338724971376185,-0.00641984536001768,-0.00176522900274944,-0.00889321636020694,-0.00267827686524637
43417,-0.0060520159018789,-0.000744002313828225,-0.00523314880906719,-0.00991427075192114,0.000150146865510183,-0.00280074699952181
43418,-0.00370902478328824,-0.0276095173713925,-0.025441575943458,-0.0164833908105522,0.000280364633095271,0.00829616494621511
43419,-0.0936553898600498,-0.0510745212926372,-0.083083445408113,-0.110091966578203,0.0037619953981403,-0.0104441453566622
43420,-0.0203988708895172,0.00106693632433211,-0.0291224727626872,-0.015744831180217,-0.000220813941974536,-0.000236758166141754
43421,-0.0138659473932708,0.0240124350109878,-0.0379357276594088,-0.0303226237555239,0.00403693458403031,0.000560292400076991
43422,0.0134496205039507,0.0511404585992389,0.0156716606772283,0.0187715454421248,0.000718123645503453,0.002089848372688
43423,-0.00580692315096875,-0.0229941413394671,-0.00256271296244377,-0.0110129503276026,-0.00676010689209559,0.00969878488798662
43424,-0.119052862342302,-0.0266815910547765,-0.155222031256245,-0.146326567221135,-0.00236596425448798,-0.0115536222651351
43425,-0.0557151897328305,-0.081310572066157,-0.0826334839488064,-0.0817372647787245,0.000400899686542137,0.00345715514298405
43426,-0.00985725078162015,-0.0174023992423445,0.00490935582031044,-0.00827989062049019,0.0015959953939872,0.00336395549783923
43427,-0.050375452108277,-0.0446245699522095,-0.0742027990646261,-0.0777697445270166,0.000953092935496529,0.00160232366938132
43428,0.00379170377164896,-0.0267231816536472,-0.018469273026823,-0.0018893314859716,-0.00278315861722849,-0.00836628719792301
43429,-0.0662165823334186,-0.0730128946497042,-0.0678100422191158,-0.062363984566931,-0.000848417696023768,-0.00243599839681291
43430,-0.00333181575982198,0.00611648500128129,-0.00486226424739978,-0.00572001427612514,0.0129202387541462,0.00198767821215966
43431,-0.0594526039665055,-0.0541580052277358,-0.0590318143159666,-0.0537981338160636,0.00661898898014493,-0.000879533172404634
43432,0.135372860780216,0.092311876946511,0.106867790235666,0.127018415433779,-0.00314958477420811,0.0147938033617055
43433,0.0061835898232954,-0.0227051443910724,0.0230079264605677,-0.0223587527535245,-0.0020371465844496,3.37847908821701E-05
43434,-0.0204041528555705,-0.0291643840852051,-0.0300833015328347,-0.0308850330027121,-0.000462237819886127,-0.00138115508284943
43435,-0.00314577740633486,-0.0104010561153118,-0.0020590807412249,0.0118710624828976,-0.000917048361046054,0.0108267148517333
43436,-0.00182344436234304,0.00354324026139354,0.000871343374229758,-0.00231215357604022,-0.00125300844871671,-0.0119530069544589
43437,-0.0338345642629606,-0.0258832110615447,-0.0266255539770867,-0.0327050344615076,0.00222183737488644,0.00715216507663252
43438,-0.0193340237011931,-0.0194439470642814,0.190657463494502,-0.0298077336652264,0.00506119579709663,-0.00360163057617187
43439,-0.0260307871998295,-0.0224717857627044,0.0473585659784742,-0.0224875240529867,-0.00109701286230485,-0.00295446197222259
43440,-0.0238238997314681,-0.0306077682708337,-0.0798557249809079,-0.0587269315590855,-0.00917397996804126,0.000826434760443555
43441,-0.0935171369284023,-0.0917852815369568,-0.180693590963365,-0.0769777148591931,-0.00079156323869774,0.00875197981582733
43442,-0.00186383107086454,0.0229088372302361,-0.0306279524910301,0.0100951251414249,0.00446372568484451,0.00746098638875442
43443,0.0511294880393149,0.00615679557490136,0.0502940216328605,0.0189589039582914,0.000195692406937994,-0.00107782039459388
43444,-0.0103039333673029,-0.0122882203008646,-0.0116240466789965,-0.0267212350345852,-0.00733850423900885,0.00325753009834319
43445,-0.0367796081833526,-0.0185541254229784,-0.00525473693987376,-0.0361008979464321,0.000173329622428691,-0.00205816187682469
43446,0.00598985155822963,0.00260034864649759,0.0428940369845085,-0.00583916165240347,0.000598131137281047,-0.00397896678027684
43447,-0.0125880411520058,-0.0107665113289409,-0.0299319394488201,-0.0122392151695097,0.00143010403635722,-0.00459138898361469
43448,-0.0459013040681683,-0.0248538011695908,-0.0549966921705687,-0.0435362771523184,-0.00379597592950018,-0.00444078054270733
43449,-0.0162718330903605,-0.0292453773113442,-0.024408057972137,-0.0206804885970262,0.00137199658736943,-5.35508688628458E-05
43450,0.00927381348020497,0.00959941243496284,0.0196148444124176,0.026075796509142,-0.00609370093015378,0.00248628181364692
43451,0.0883807046750793,0.143903674418446,0.0921984585028326,0.1054828022293,0.00928380905295982,0.00449032487831909
43452,0.0287475692584363,0.0405972047631359,0.0849771235853356,0.0466420069348858,0.00617144956476906,0.000963187144898529
43453,0.0669954680162974,0.123280081790714,0.0518571426020531,0.0713462708476124,-0.0118019463788814,0.00700639637450242
43454,0.0612524015185653,-0.0110746701243232,0.00528410622603414,0.0794209663194034,0.000736001811696869,0.011257691909352
43455,0.00171815303615863,-0.0125586800146024,-0.0084217480091816,0.0164208577121294,0.00709654879447997,-0.00639806763285015
43456,-0.0438847580386108,-0.0549898591211933,0.0138548782608265,-0.0196035049980031,-0.0110103460985808,-0.00700909587719701
43457,0.0178220631261331,0.050990720945097,0.0428646729020942,0.139738549237865,0.00530737112734319,0.0050980737781173
43458,0.0455412219997309,0.175636213025197,0.0590642153957169,0.184808139680194,-0.00520996475145628,0.00420411233310217
43459,-0.0426591314660492,-0.0892754812398407,-0.0582195556957461,-0.105735075473223,-4.58359074513148E-05,0.00212866901913379
43460,-0.0479762690685898,-0.0418789586694708,-0.068505702577767,-0.0306412544401735,-0.00238756235463855,-0.000537329906039959
43461,-0.004865367922233,-0.029964173825939,-0.00301049103683285,-0.0292673661276435,0.00348603289456598,0.0108124340085051
43462,0.0210919460060018,-0.000505784914964978,0.0468543751413934,0.0374590369097935,0.0124812368359232,-0.0108731068374267
43463,0.00192683037867652,0.011915680941236,0.0125232403255215,0.0681984552691145,-0.00965426522881684,0.0160335843960059
